DAYBREAK INC,LANCASTER,TX
CHAD JOHNSON,ALVARADO,TX
"CRISTO REY WORK STUDY PROGRAM, INC.",HOUSTON,TX
RHIZOGEN LLC,THE WOODLANDS,TX
AUSTIN MOTOR MILE BODY & PAINT INC,AUSTIN,TX
"ED GROUP TRANSPORTATION, INC.",LAREDO,TX
VERITAS CORP,HOUSTON,TX
SHAH EYE CENTER PA,MISSION,TX
COMMERCIAL DISTRIBUTION SPECIALISTS,DALLAS,TX
"RED RIVER HOMECARE, L.L.C.",PARIS,TX
"A/C ENGINEERED SYSTEMS, INC.",HOUSTON,TX
GREAT DISCOVERY'S INC.,HOUSTON,TX
"DALLAS LTAC, LLC",DALLAS,TX
"NORTH WATER DISTRICT LABORATORY SERVICES, INC.",THE WOODLANDS,TX
"OKLAHOMA & TEXAS PANHANDLE COMPRESS, INC.",QUANAH,TX
B F W BUILDERS SUPPLY INC,AZLE,TX
"EVERGREEN FIBER SALES, LLC",ARLINGTON,TX
"ORDERTALK, INC.",FLOWER MOUND,TX
THEDA OAKS GASTROENTEROLOGY AND ENDOSCOPY LTD,SAN ANTONIO,TX
WACO ORTHEPEDIC,WOODWAY,TX
POWDER FINISHES INC,STEPHENVILLE,TX
OHM OPERATING INC,BORGER,TX
BROADWAY FRAGRANCE LLC,LAREDO,TX
AMERICAN GASKET MANUFACTURING COMPANY INCORPORATED,DALLAS,TX
AGRI PLEX TRANSPORT INC,NAZARETH,TX
"CMBC INVESTMENTS, LLC",GRAPEVINE,TX
"DENT TRUCK LINES, INC",SWEETWATER,TX
"FIRST CARE MEDICAL EQUIPMENT, LLP",FORT WORTH,TX
GAS CLEANING TECHNOLOGIES LLC,IRVING,TX
"HUNTER MILLWORKS, INC",LUBBOCK,TX
"INTEGRATED MANAGEMENT CONCEPTS, INC.",AUSTIN,TX
"J & G SECURITY, INC.",SAN ANTONIO,TX
"K3DES, LLC",HOUSTON,TX
LEBCO GRAPHICS INC,BOERNE,TX
MEGA PRODUCTS CORPORATION,SEABROOK,TX
MHT ACCESS SERVICES INC.,HOUSTON,TX
MS DALLAS REPROGRAPHICS INC,DALLAS,TX
RUIZ WHOLESALE CO,HOUSTON,TX
"SHEYE, INC.",PLANO,TX
SIBS INTERNATIONAL INC.,HOUSTON,TX
"SOUTH TEXAS COST CONTAINMENT, INC.",HOUSTON,TX
MATSON INC,FORT WORTH,TX
T & W TRANSPORT CORPORATION,ABILENE,TX
S&S WIRELESS ZONE INC,HOUSTON,TX
"TROST'S DUTCH FARMS, INC",DALLAS,TX
J P ADAMS INVESTMENT LTD,HOUSTON,TX
CONSOLIDATED TECHNOLOGIES INC,AUSTIN,TX
QUALITY DIRECT MARKETING SERVICE INC,DALLAS,TX
THE LAIRD STEVEN C OFFICES OF,FORT WORTH,TX
"WOMACK + HAMPTON ARCHITECTS, LLC",DALLAS,TX
"CURRIE HOLDINGS, L.P.",FORT WORTH,TX
STILES UNLIMITED INC,HOUSTON,TX
GOLDEN STEVES COHEN & GORDON LLP,SAN ANTONIO,TX
"DOEREN MAYHEW TEXAS, PLLC",HOUSTON,TX
"ARROW STEEL PROCESSORS, INC",HOUSTON,TX
"MATT BENTON TRUCKING, LP",MIDLAND,TX
"KALINEC TOWING CO., INC.",BRYAN,TX
"NGI TECHNICAL SERVICES, LLC",NEDERLAND,TX
TECHNICAL COMPOSITE CORPORATION,SAN ANTONIO,TX
"WELL MED CLINIC, INC",SAN ANTONIO,TX
MANHEIM HOUSTON,HOUSTON,TX
"ETMS, INC.",JASPER,TX
FERGUSON LIVING CENTER,WICHITA FALLS,TX
"TEX-ART STONE, INC.",KELLER,TX
"N.A.W.F. CO., INC.",GRAND PRAIRIE,TX
BENT TREE FAMILY PHYSICIANS,DALLAS,TX
ARCTIC RIG SERVICES LLC,WILLIS,TX
NORBORD TEXAS (JEFFERSON) INC.,JEFFERSON,TX
"EASY PROTECT, INC",DALLAS,TX
HORIZON TURF GRASS INC,WHARTON,TX
"JLH COASTAL FUMIGATORS, INC.",HOUSTON,TX
JOHN J FIETSAM INC,SCHULENBURG,TX
"INNOVATIVE INSULATION, INC.",ARLINGTON,TX
"INTER-COASTAL SUPPLY, INC.",LA PORTE,TX
E I PRODUCTS INC,AUSTIN,TX
KERUI PETROLEUM EQUIPMENT (AMERICA) CORP.,HOUSTON,TX
LASSETER BUS COMPANY INCORPORATED,LEWISVILLE,TX
INFORMATION TECHNOLOGY NAVIGATORS INC,AUSTIN,TX
"SILVERWELL TECHNOLOGY, INC.",HOUSTON,TX
"UTILITY AND ENVIRONMENTAL SERVICES, INCORPORATED",DALLAS,TX
FRONTERA TRUCK PARTS & EQUIPMENT,WAXAHACHIE,TX
ALFONSO OCHOA MD,WESLACO,TX
COMPLIANCE RESOURCES INC,GEORGETOWN,TX
RONNIE'S TRUCK SERVICE,LAMPASAS,TX
"WORLDFAB, INC.",HUMBLE,TX
"OMNI USA, INC.",HOUSTON,TX
"STERLING RELOCATION, INC.",HOUSTON,TX
JET COURIERS CORPORATION,CARROLLTON,TX
DOWNTOWN BODY SHOP INC,HOUSTON,TX
SCLM ENTERPRISES INC,DALLAS,TX
"TS ELECTRONICS, LLC",HIDALGO,TX
REID COLLINS & TSAI LLP,WEST LAKE HILLS,TX
"HEALTHSHARE, INC.",AUSTIN,TX
"WOMEN'S SPECIALTY SURGERY CENTER OF DALLAS, LLC",DALLAS,TX
JONES RANDALL ENGINEERING INC,AUSTIN,TX
AMERICAN INDUSTRIAL ELECTRONICS INC,HOUSTON,TX
SOUTHERN LIVESTOCK INC,GONZALES,TX
"ORION FINANCIAL GROUP, INC.",SOUTHLAKE,TX
ACCESS HEALTH LOUISIANA,ARLINGTON,TX
"MILAGRO ESTATES, INC.",CROSBY,TX
N L T INC,DALLAS,TX
CONSUMER DIRECTED SERVICES,SAN ANTONIO,TX
LAUNEY MEDICAL & SURGICAL CLINIC,DALLAS,TX
"RED CHEETAH SOFTWARE, LP",AUSTIN,TX
"WALDRON, BURCH A III",FORT WORTH,TX
"LAREDO SPORTS MEDICINE CLINIC, P.A.",LAREDO,TX
"VAPROX, LLC",WEATHERFORD,TX
RESOURCE CARE CORPORATION,HOUSTON,TX
CONTINENTAL CUTTING TOOLS INC,HOUSTON,TX
M L HOLDINGS INC,FORT WORTH,TX
CHEM-COAT INDUSTRIES INC.,GARLAND,TX
"GRESHAM ENTERPRISE STORAGE, INC.",AUSTIN,TX
DULCE AGUA GRAIN CO INC,AGUA DULCE,TX
KING SAND & GRAVEL INC,MALAKOFF,TX
"QUOTIENT ENGINEERING, INC.",HOUSTON,TX
"FIRST MAINTENANCE, INC.",CARROLLTON,TX
CLEAR CREEK ISD,WEBSTER,TX
"SYNERGY CATALYST, LLC",COPPELL,TX
"M & R FLEET SERVICES, INC.",BEAUMONT,TX
VAN LONDON COMPANY INCORPORATED,HOUSTON,TX
"CHEROKEE INDUSTRIAL FABRICATORS, LTD.",LUFKIN,TX
SWPPP INSPECTIONS INC,GRAPEVINE,TX
GEO CENTER INC,HOUSTON,TX
"WILLOW CREEK SURGERY CENTER, LP",PALESTINE,TX
THE FAMILY DOCTORS P A,DENTON,TX
"WELDER LESHIN LORENZ MCNIFF BUCHANAN HAWN, LLP",CORPUS CHRISTI,TX
"CAVAZOS, HENDRICKS, POIROT & SMITHAM, P.C.",DALLAS,TX
"INNOVENTIONS, INC",HOUSTON,TX
TEXAS CHILDREN'S PEDIATRICS PINEY POINT,HOUSTON,TX
METROPOLITAN COLLISION SERVICE INC,HOUSTON,TX
SOUTHWEST PREVOST INC,GRAND PRAIRIE,TX
"HOSPITALITY HOUSE, INC.",ALICE,TX
"KEY MAPS, INCORPORATED",HOUSTON,TX
KIM DAWSON AGENCY INC,DALLAS,TX
"COLONY ONE AUTO CENTER, INCORPORATED",STAFFORD,TX
GCP APPLIED TECHNOLOGIES INC.,HOUSTON,TX
ALEXANDER TANK CO,LULING,TX
"SEMPCHECK SERVICES, INC.",HOUSTON,TX
HUTCHINSON POOL & SPA SVC,TOMBALL,TX
"COMMUNITY PARTNERS FUNDING, INC.",IRVING,TX
"AGAMA SYSTEMS (TEXAS), INC.",HOUSTON,TX
"LASSO TECHNOLOGIES, LLC",DALLAS,TX
"DASILVEIRA SOUTHWEST, INC.",MADISONVILLE,TX
"HAZEL, INC. BUSINESS AND FINANCIAL MANAGEMENT, LLC",HOUSTON,TX
DAFFER MCDANIEL L.L.P.,AUSTIN,TX
"SAUCEDA'S PRECISION GRINDING, INC.",SAN BENITO,TX
TEXAS SOLAR OUTFITTERS,HOUSTON,TX
LUFKIN SNF LLC,LUFKIN,TX
THE BUMPER MAN INC,MESQUITE,TX
LAKE FORNEY WATER SUPPLY CORP,ROCKWALL,TX
COASTAL RESOURCES GROUP LLC,KEMAH,TX
ASHLAR INCORPORATED,AUSTIN,TX
TEXAS LUNG CENTER PA,DALLAS,TX
CHEMILITE CORP,HOUSTON,TX
"WILSON ARCHITECTURAL GROUP, INC",HOUSTON,TX
UT HEALTH SCIENCE CENTER,SAN ANTONIO,TX
LEGACY SURGERY CENTER,FRISCO,TX
MONTGOMERY COUNTY MUNICIPAL UTILITY DISTRICT NO 7,THE WOODLANDS,TX
NORTH D F W UROLOGY,GRAPEVINE,TX
"NATIONWIDE PRESS, LLC",RICHLAND HILLS,TX
PRIDE & RECOGNITION INC,HOUSTON,TX
ARCHCOMM LLC,SAN ANTONIO,TX
"TEXAS DISASTER RESTORATION, LLC",FARMERS BRANCH,TX
NUTRI-FEEDS INC,HEREFORD,TX
"G. MARCINA WILKINSON COMPANY, INC.",HOUSTON,TX
DOCTORS SURGERY CENTER INC,NACOGDOCHES,TX
CENTRAL WHOLESALE PLUMBING SUPPLY COMPANY OF DALLAS,DALLAS,TX
"OEHLKE'S BROKERAGE, INC.",HEMPSTEAD,TX
"Q.S.D. MANUFACTURING, INC.",HOUSTON,TX
"WASTE CORPORATION OF TEXAS, L.P.",HOUSTON,TX
ATTACHI INTERACTIVE SOLUTIONS CORPORATIO,JOSHUA,TX
ALEXANDER TRUCKING COMPANY,SEGUIN,TX
WINSHIP INDUSTRIES INC.,AUSTIN,TX
"TEMPE SURGICAL CENTER, LTD.",ADDISON,TX
AUSTIN GEOMODELING INC.,AUSTIN,TX
FRCC MANAGEMENT LLC,HOUSTON,TX
"ALL VALLEY RESTAURANT EQUIPMENT, LLC",MCALLEN,TX
SHAPKOFF MOVING SERVICES INC,NOLANVILLE,TX
CALLINGCARDS.COM LLC,KATY,TX
BCS HEART,COLLEGE STATION,TX
"SILVER CREEK MACHINE, LTD.",AZLE,TX
QUALITY MATTRESS COMPANY INC,HOUSTON,TX
NORTHEAST TEXAS WOMEN'S HEALTH,MOUNT PLEASANT,TX
"VOTRONICS, INC.",PLANO,TX
"BORN-AGAIN AIR, INC",FORT WORTH,TX
"B & T RECYCLE SERVICES, LLC",ODESSA,TX
"MAXPRO SOUTH, INC.",HUMBLE,TX
BAY AREA OB & GYN PA,WEBSTER,TX
CONTRACTORS STONE & LANDSCAPE SUPPLY INC,PLANO,TX
"M & T PALLET COMPANY, INC.",BEAUMONT,TX
JORGE L KUTUGATA MD P A,WESLACO,TX
WESTERN INDUSTRIAL SUPPLY CO.,AMARILLO,TX
"D/V SUPPLY, INC.",RICHMOND,TX
"IDLIFE, LLC",FRISCO,TX
"JOSE T. SANDOVAL, M.D., P.A.",DONNA,TX
"CHAMBLISS DESIGN ASSOCIATES, INC",HOUSTON,TX
"MANATEE, INC.",HOUSTON,TX
"SUMMIT NIGHT VISION GROUP, INC.",PLANO,TX
"MOVEWORKS, INC.",DALLAS,TX
"SOUTHWESTERN FIREARMS, INC",MIDLOTHIAN,TX
NICOR INC.,DRIPPING SPRINGS,TX
"FORT WORTH FORGING DIE, LP",FORT WORTH,TX
CUNNINGHAM PLUMBING CO INC,SPRING,TX
"EXPRESS MEDIA SERVICES, INC",GRAPEVINE,TX
"WRIGHT'S PRINTING & MARKETING, LLP",THE WOODLANDS,TX
"D&D PALLETS, INC",FORT WORTH,TX
ROYAL FOOD DISTRIBUTOR,DALLAS,TX
"TITEX, INC",HOUSTON,TX
CMC RECEIVABLES INC,IRVING,TX
SSC MCALLEN RETAMA OPERATING COMPANY LLC,MCALLEN,TX
BASIS TECHNOLOGIES INC.,ADDISON,TX
"SYNERGYSOFT, INC.",HOUSTON,TX
"CENTER FOR MEDICAL GENETICS, PLLC",HOUSTON,TX
MEL NORTHEY CO INC,HOUSTON,TX
"AHLERS AEROSPACE, INC.",HURST,TX
MTG ENGINEERS INC,TEXARKANA,TX
ONE SOURCE COMMUNICATIONS LLC,FORT WORTH,TX
"NATURAL GRAPHICS, INC",HOUSTON,TX
VFP INTERNATIONAL SALES CORPORATION,MCALLEN,TX
"SMITHFIELD BIOENERGY, LLC",CLEBURNE,TX
THE MCDANIEL COMPANY,DALLAS,TX
"R.E.R APPAREL, INC",DALLAS,TX
JEFFREY CLAY WHITSETT MD,HOUSTON,TX
SAND SALES COMPANY,ODESSA,TX
JENNINGS & COMPANY INC,CORPUS CHRISTI,TX
TRAILERS BY SOUTHERN LLC,JOSHUA,TX
KELLNER INC,CARROLLTON,TX
"WISON OFFSHORE TECHNOLOGY, INC.",HOUSTON,TX
COMPUTER DIMENSIONS INC,BEAUMONT,TX
"53RD STREET, INC.",DALLAS,TX
NHL SUPPLIES CORPORATION,EL PASO,TX
BULK LIQUID STORAGE SYSTEMS LP,MANSFIELD,TX
"ARNET, INC.",AMARILLO,TX
HELDOORN MANUFACTURING INC,ARLINGTON,TX
"DINERITE INTERNATIONAL, L.L.C.",DALLAS,TX
"T&T SALVAGE, LLC",HUMBLE,TX
PEDIATRICS AFTER HOURS 2 LLC,DALLAS,TX
"SETH D. KAPLAN, M.D., P.A.",FRISCO,TX
BASEWELL CORPORATION,HURST,TX
RINCON LAW GROUP,EL PASO,TX
TALEM INC,FORT WORTH,TX
"WINDSOR NURSING AND REHABILITATION CENTER, INC.",VICTORIA,TX
SOMACOMM INC.,DALLAS,TX
NUCO TOOL INC,EDINBURG,TX
BARTONVILLE WATER SUPPLY CORPORATION,ARGYLE,TX
"CMW TRADING, INC.",HOUSTON,TX
TRISTAR DIRECT INC,PASADENA,TX
HANGER PROSTHETICS & ORTHOTICS,FORT WORTH,TX
COSTCO,LAREDO,TX
"HPPC, INC.",MIDLAND,TX
FIRST CONTACT INC,HOUSTON,TX
"SADLER LAW FIRM, L.L.P",HOUSTON,TX
SKY LOGISTICS INTERNATIONAL INC,ADDISON,TX
DALLAS METAL FABRICATORS INC,DALLAS,TX
"INNOVATIVE CLEANING SOLUTIONS, INC.",HOUSTON,TX
GUARANTY ASSURANCE CO,SUGAR LAND,TX
SADDLE CREEK CORP,FORT WORTH,TX
"ONE SEMICONDUCTOR, LLC",AUSTIN,TX
BRACKET AT ELLIS,FORT WORTH,TX
"ALAMO TRANSPORTATION SERVICES COMPANY, INC.",SAN ANTONIO,TX
GARY MADDEN,MIDLAND,TX
COREPATH LABORATORIES PA,SAN ANTONIO,TX
"WHITAKER MEDICAL SERVICES GROUP, INC.",HOUSTON,TX
SUNBELT SELF STORAGE INC,BEDFORD,TX
"CONSOLIDATED DELIVERY SERVICE, INC.",SAN ANTONIO,TX
GRAYCO BUSINESS FORMS INC,WAKE VILLAGE,TX
"SUBMERGENCE GROUP, LLC",CEDAR PARK,TX
FRYOUX TANKERMAN SERVICE OF TEXAS INC,LA PORTE,TX
LOREN D STARK CO INC,HOUSTON,TX
FAMILY MEDICAL CENTER,MCALLEN,TX
"DIGITAL COMMUNICATION SERVICES, INC.",FORT WORTH,TX
PRISERVE CONSULTING INC.,HOUSTON,TX
"COMPLETE FIRE PROTECTION, INC.",SUNNYVALE,TX
TEXGULMARCO CO INC,PORT ISABEL,TX
"IMMATICS US, INC.",HOUSTON,TX
BATES CUSTOM & COLLISION INC,BAYTOWN,TX
CHILDRENS MEDICAL CENTER,DALLAS,TX
CUTRELL TRUCKING COMPANY INC,AMARILLO,TX
"GEORGETOWN WINERY, L.L.C.",GEORGETOWN,TX
SUMMIT MATERIAL HANDLING,CARROLLTON,TX
"ORRTAX SOFTWARE, INC",HOUSTON,TX
SYNEXUS US HOLDING INC.,DALLAS,TX
RICHARDS CARLBERG INC,HOUSTON,TX
CARDIOLOGY CONSULTANTS,HOUSTON,TX
CHRISTOPHER S CANADA ENTERPRISES INC,AUSTIN,TX
CENTRAL TEXAS EYE CLINIC PA INC,WACO,TX
EASTEX FARMS,RUSK,TX
TURN CENTER,AMARILLO,TX
AMERICAN PARKS COMPANY,MCKINNEY,TX
STABILIX CORPORATION,SAN ANTONIO,TX
"WILDCAT CRANES, INC",FORT WORTH,TX
"A & R ENERGY SERVICES, CORPORATION",WACO,TX
"KME SALAS O'BRIEN, LLC",DALLAS,TX
PARKER COUNTY SPECIAL UTILITY DISTRICT,MILLSAP,TX
DAN WHEELER WRECKER SERVICE INCORPORATED,HOUSTON,TX
OMEGA INTERNATIONAL GROUP,SAN ANTONIO,TX
UCHE G KANU,HOUSTON,TX
"BODY WORKS FITNESS EQUIPMENT, INC.",AUSTIN,TX
"FORT WORTH ENT, P.A.",FORT WORTH,TX
MLD PATHOLOGIES,HOUSTON,TX
LODESTAR LOGISTICS INC,HOUSTON,TX
NETSTAR SYSTEMS LP,ALLEN,TX
"SEPARATION TECHNOLOGY, INC.",BOERNE,TX
WEST TEXAS SAFETY TRAINING CENTER,ODESSA,TX
"BLUE STAR SELF STORAGE, INC.",PROSPER,TX
"VALLEY TRUCKING CO., INC.",BROWNSVILLE,TX
"AZTEC CASTINGS, INC",HOUSTON,TX
"B & B ATHLETIC SUPPLY, LTD.",WACO,TX
CINCO LANDSCAPE MAINTENANCE ASSOCIATION INC,KATY,TX
AIRMEC INC,IRVING,TX
"GINA PUENTE VENTURES, INC.",DALLAS,TX
"CORPORATE & CONVENTION SERVICES OF HOUSTON, INC",HOUSTON,TX
BEXAR MEDINA ATASCOSA COUNTIES WATER CONTROL AND IMPROVEMENT DISTRICT,NATALIA,TX
"E.S.R. ELECTRONICS, INC.",HOUSTON,TX
"SECURITY INTERNATIONAL, INC.",MCALLEN,TX
"TURBINE AIRCRAFT SERVICES, INC.",SAN ANGELO,TX
ASIATICO LAW,RICHARDSON,TX
FAMILY MEDICINE CENTER,VICTORIA,TX
"FOOD FRANCHISE CORPORATION OF AMERICA, LLC",HOUSTON,TX
PHILLIP W KELLY MD,WICHITA FALLS,TX
EBS-MINDS IT INC.,THE COLONY,TX
A & W INDUSTRIES INC,GRAPEVINE,TX
"A-1 APPLIANCE & AIR CONDITIONING, INC.",DALLAS,TX
"AIMCO, INC",ABILENE,TX
AKILI SYSTEMS GROUP,DALLAS,TX
"ALL JANITORIAL PROFESSIONAL SERVICES, INC.",PLANO,TX
AMERICAN ASSOCIATION FOR MEDICAL BENEFITS,FORT WORTH,TX
"ANGEL MEDICAL SUPPLY, LLC",HOUSTON,TX
ANSIRA MOTOR HOMES INC,TEMPLE,TX
"APACHE MATERIAL TRANSPORT, INC.",BUDA,TX
APPLICATION BUILDERS INC,DALLAS,TX
ARISTOCRAT INDUSTRIES INC,DALLAS,TX
AUGUSTINE HEALTH CARE,ARLINGTON,TX
AVCO INSTRUMENT INC,HOUSTON,TX
"BAL SYSTEMS INTERNATIONAL, LLC",HOUSTON,TX
"BASELINE CONSTRUCTION, LLC",MERCEDES,TX
"BIG FOUR BUILDING SERVICES, INC.",HOUSTON,TX
BILL CARTER,HOUSTON,TX
BLYTHE-NELSON,DALLAS,TX
BROOKER INC,HOUSTON,TX
BROWN ENGINEERING CO,SAN ANTONIO,TX
BROWNSVILLE SCRAP PAPER INC,BROWNSVILLE,TX
BUENTELLO DESIGN,ARLINGTON,TX
BUILDERS MARBLE SHOWROOM CO,ALLEN,TX
CABLE LEAKAGE TECHNOLOGIES INC,RICHARDSON,TX
"CAREERS WORK, INC.",RICHARDSON,TX
"CARROLL ENTERPRISES, INC",KEMPNER,TX
"CBM ARCHIVES CO., LLC",AUSTIN,TX
CEE SALES INC,CLINT,TX
CHARIS COSMETICS,SAN ANTONIO,TX
"CHI PHONG, INC",AUSTIN,TX
CLEANAIR SYSTEMS INTERNATIONAL INC,WEBSTER,TX
CONSOLIDATED COMMUNITY RESOURCES INC,HOUSTON,TX
CONSUMER GUIDE INC,HOUSTON,TX
COUNCIL PRIVACY INC,DALLAS,TX
COWCO,CYPRESS,TX
DALE SCHAFER,DALHART,TX
DALLAS ONCOLOGY CONSULTANTS PA,DALLAS,TX
DATA DYNAMIC CO.,HOUSTON,TX
DATA WAREHOUSE LABS INC.,STAFFORD,TX
DEALBA TORTILLA FACTORY & BAKERY,MCALLEN,TX
"DIABANDIX HEALTH SYSTEMS, INC",HOUSTON,TX
"DIGITAL ALLIANCE MEDIA, INC",ROUND ROCK,TX
"DIGITRADE, INC",CARROLLTON,TX
DIVERSIFED CONSLTING ASSOCIATES LLC,ARLINGTON,TX
DRIV TEC INC,HOUSTON,TX
"DSS GROUP, LLC",AUSTIN,TX
DSS WHOLESALE LLC,DALLAS,TX
E BIG INC,HOUSTON,TX
EDDIE MARTIN,MANCHACA,TX
"ENERGY RESOURCES AND SUPPLY, INC.",HOUSTON,TX
ESQTERIX CENTER FOR INFECTIOUS,SAN ANTONIO,TX
FLUIDWATCH.COM LLC,HOUSTON,TX
FRISCO PRIMARY CARE,FRISCO,TX
FTS TRUCKING CO INC,CORPUS CHRISTI,TX
G BOREN SERVICES INC,LUBBOCK,TX
GLOBAL LINK CONSULTANTS INC,HOUSTON,TX
"GRAY, ROCOLE",HOUSTON,TX
GUERRA COMMUNICATIONS,LAREDO,TX
GUYS LITTLE MOVERS INC,DENTON,TX
GUYTON DOCUMENT SERVICES,HOUSTON,TX
"H2O TRANSFER SERVICES, INC.",NOCONA,TX
HYDRONICS INC,DALLAS,TX
"IMPLANTBASE, LLC",WEST LAKE HILLS,TX
ITASCA CO-OPERATIVE GRAIN INC,ITASCA,TX
"IVIS PSC, INC.",SAN ANTONIO,TX
"IXFORCE, LLC",CARROLLTON,TX
J & P TECHNOLOGIES,HOUSTON,TX
JSC SYSTEMS INC,LEWISVILLE,TX
K PLUNK INC,AUSTIN,TX
"KAMICO INSTRUCTIONAL MEDIA, INC.",SALADO,TX
KPURFM OLDIES 107,AMARILLO,TX
"L A D ENTERPRISES, INC",ADDISON,TX
"LANCASTER, AL TRUCKING LLC",IRVING,TX
LUBBOCK/GARZA PRIVATE INDUSTRY COUNCIL INC,LUBBOCK,TX
MANN & STEVENS PC,HOUSTON,TX
MASTERGUARD L P,COPPELL,TX
"MATT M. LAVAIL, INC.",GRAND PRAIRIE,TX
"MEDIA CONCEPTS, INC.",ODESSA,TX
"MEDINA PRECISION CABINETS, LLC",SAN ANTONIO,TX
MICHAEL PARK MD,TYLER,TX
MICROLOGIC SYSTEMS INC,TYLER,TX
MID STATES INDUSTRIAL SALES CO,HOUSTON,TX
MILLPARK DRILLING FLUIDS,WICHITA FALLS,TX
MM VENTURES LLP,AUSTIN,TX
MOOSEHEAD INC,LUBBOCK,TX
MOREAU & CO,PORT ISABEL,TX
"NATIONAL MRI SHIELDING, INC.",DESOTO,TX
"NBE-NATIONAL BANK EQUIPMENT, INC.",ROCKWALL,TX
NBXTECH,KEMP,TX
"NEURO RESOURCE GROUP INTERNATIONAL, INC.",RICHARDSON,TX
NEW LIFE HOME HEALTH SERVICE,DONNA,TX
NEXION HEALTH AT SOUTHWOOD,HENDERSON,TX
"NORTHEAST ORTHOPAEDIC & SPORTS MEDICINE, LLP",LIVE OAK,TX
NOVA ENGINEERING AND DEVELOPMENT CORPORATION,PASADENA,TX
OASIS 110 LIQUOR,TROUP,TX
"OCEAN RECORDS, INC.",HOUSTON,TX
OFFSHORE RUBBER FENDERS INC,HOUSTON,TX
OMNILINK CORPORATION,LEWISVILLE,TX
ONEKLIQ TECHNOLOGIES INC.,FRISCO,TX
PATTI M SAVRICK MD,HOUSTON,TX
PLANO RENTALS LLC,PLANO,TX
PORTABLE RENTAL SOLUTIONS INC,WACO,TX
PSD CONSULTANTS LLC,HOUSTON,TX
PULSEWAVE RF INC,AUSTIN,TX
"Q4I.COM, INC.",IRVING,TX
QUICKTEL COMMUNICATION,BRIDGEPORT,TX
"QUINN PRINTING CO., INC.",CARROLLTON,TX
RADIO STATION XEEW,BROWNSVILLE,TX
RAGE FASTPITCH SOFTBALL CLUB,FLOWER MOUND,TX
RESOLUTION EBS INC,AUSTIN,TX
SAND SUPPLY,RICHMOND,TX
SHACO XPRESS,SAN ANTONIO,TX
SKINNER TANK TRUCKS INC,NOCONA,TX
SOFTDEL SYSTEMS INC.,ALLEN,TX
"STOOL PIGEONS, INC",WYLIE,TX
"SUPERIOR SANITATION, INC",MCKINNEY,TX
"TBG, THE BERNARD GROUP, INC.",AUSTIN,TX
TEAMWORK LOGISTICS,FORT WORTH,TX
TEMPORARY EDGE INC,HOUSTON,TX
TEX ENERGY RESOURCES LLC,ODESSA,TX
"TEXAS CRUSHER SYSTEMS, INC",FLOYDADA,TX
THE C12 GROUP LLC,SAN ANTONIO,TX
"TIMEKEEPERS, INC.",BOERNE,TX
TIMOTHY D MAYNARD,GATESVILLE,TX
"TRIMCOS, LLC",HOUSTON,TX
TROPICAL FISHERIES DISTRIBUTING INC,SAN ANTONIO,TX
TWO OLD GOATS LLC,HALTOM CITY,TX
"TYLER-MCLENNON, INC",AUSTIN,TX
ULTIMA LABS INC,HOUSTON,TX
UPCHURCH SERVICES,BURLESON,TX
"UPSTREAM DOWNSTREAM SOLUTIONS, L.L.C.",ALICE,TX
VARTEC TELECOM INC,IRVING,TX
VERACITY USA INCOPORATED,DALLAS,TX
VOCAL GLOBE NETWORKS INC,DALLAS,TX
W H M TRANSPORTATION ENGINEERING CONSULTANTS INC,AUSTIN,TX
WATSON MACHINERY COMPANY LLC,MIDLAND,TX
WIDE WORLD OF SURPLUS,GATESVILLE,TX
WILCOM CONSULTING,HOUSTON,TX
WINGER MACHINE & TOOL,SAN ANGELO,TX
WORLDWIDE INSTRUMENT PARTS CO LTD,LIVINGSTON,TX
ZARSKY INDUSTRIES INC,HOUSTON,TX
"HILLCREST NURSING AND REHABILITATION, L.P.",DENTON,TX
AGP GRAIN COOPERATIVE,BOVINA,TX
THE MANHEIM COMPANIES INC,DALLAS,TX
THE PLANTATION SHUTTER,DALLAS,TX
SNEED POOL CATTLE CO INC,AMARILLO,TX
"PINNACLE HEALTH FACILITIES XXVI, LP",PLANO,TX
"A-GUALITY CLINICAL STAFFINGS, INC.",BELLAIRE,TX
FRED DOMINGUE,NEDERLAND,TX
"TECHNICAL TESTING INTERNATIONAL, LLC",ARLINGTON,TX
"HORNS MEDICAL SUPPLIES, INC.",ATHENS,TX
LOFTUS & WOOSLEY INC,DALLAS,TX
"MICRO TECHNOLOGIES, INC.",SAN ANTONIO,TX
TEX DUST RENTAL SERVICES INC,EL PASO,TX
VANTAGE PUMP & COMPRESSOR LTD,SCHERTZ,TX
MECHANICAL FIELD SERVICES LP,VAN VLECK,TX
"MCDONALD SALES & SALVAGE, LLC",MATHIS,TX
ERATH COUNTY DAIRY SALES INC,DUBLIN,TX
FRONTLINE ACQUISITION LLC,SUGAR LAND,TX
IMPACO INC,HOUSTON,TX
"RICE FARMERS COOP., INC.",EL CAMPO,TX
"DYNA TORQUE TECHNOLOGIES, INC",HOUSTON,TX
"PRECISION UNLIMITED, INC.",ABILENE,TX
"INFINITE AGENCY, LLC",IRVING,TX
GOLD STAR MARBLE CORPORATION,AUSTIN,TX
NORTHWEST HARRIS COUNTY MUD NO. 22,HOUSTON,TX
"A & J MEDICAL ASSOCIATES, P.A.",MIDLAND,TX
